#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
MME	ezetimibe	988880	-100150311	ENSP00000353679	150311	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.455
CYP2B6	LDLR	985075	977858	ENSP00000324648	ENSP00000252444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
INS	AGTR1	988146	980234	ENSP00000348986	ENSP00000273430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.885	0.885
ALPP	VCAM1	993237	981518	ENSP00000375881	ENSP00000294728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
bile salt	24S-hydroxycho.	-100000303	-100121948	303	121948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.466	0.466
JUN	TLR2	990315	978531	ENSP00000360266	ENSP00000260010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.510	0.510
PLA2G1B	NOS3	983762	981930	ENSP00000312286	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
CALM3	CD4	981274	975741	ENSP00000291295	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
PLAU	retinoic acid	990631	-100005538	ENSP00000361850	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.847	0.847
IL6	CD68	978411	977716	ENSP00000258743	ENSP00000250092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.647	0.647
AKT1	atorvastatin	980037	-100002250	ENSP00000270202	2250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.847	0.847
INS	LDLCQ3	988146	981082	ENSP00000348986	ENSP00000287936	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
IL10	IL1B	997416	979165	ENSP00000412237	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.782	0.782
PLA2G1B	ACE	983762	981253	ENSP00000312286	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.432	0.432
F5	estrogen	989540	-100003054	ENSP00000356771	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.844	0.844
PLAU	CTSB	990631	987186	ENSP00000361850	ENSP00000342070	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.543	0.815
VWF	GAPDH	978701	976853	ENSP00000261405	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
STAT1	CLU	988984	984035	ENSP00000354394	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	0.813
IGF1	retinoic acid	982571	-100005538	ENSP00000302665	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.906	0.918
MMP9	arsenic	990537	-105359596	ENSP00000361405	5359596	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.730	0.765
ENSG00000231268	APOE	995396	977866	ENSP00000393994	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.530
KNG1	formate	979518	-100000283	ENSP00000265023	283	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.915
F3	TGFB1	986227	976503	ENSP00000334145	ENSP00000221930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
CASP3	CTSD	983604	977119	ENSP00000311032	ENSP00000236671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
APOE	trihexyphenidyl	977866	-100005572	ENSP00000252486	5572	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.700
PCSK9	PPARA	982644	979024	ENSP00000303208	ENSP00000262735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.841	0.841
F5	ALPPL2	989540	981599	ENSP00000356771	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.421	0.420
oxygen	estrogen	-100000977	-100003054	977	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.740	0.740
TNF	endo-toxin	995272	-144268108	ENSP00000392858	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.925	0.925
UBC	CASP3	987558	983604	ENSP00000344818	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.678	0.000	0.205	0.727
F5	CRP	989540	978101	ENSP00000356771	ENSP00000255030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.517	0.517
APOA2	HP	989579	988021	ENSP00000356969	ENSP00000348170	0.000	0.000	0.000	0.000	0.290	0.000	0.000	0.424	0.563
CD44	SELP	980495	979231	ENSP00000278385	ENSP00000263686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
MMP9	CCL2	990537	976702	ENSP00000361405	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.924	0.924
POLA1	CCL2	991939	976702	ENSP00000368349	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
PTGS2	ceramide	989478	-100002506	ENSP00000356438	2506	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.846	0.846
NOS3	7-ketocholeste.	981930	-100091474	ENSP00000297494	91474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.816	0.816
ESR2	AKT1	987437	980037	ENSP00000343925	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.431	0.769
JUN	acrolein	990315	-100007847	ENSP00000360266	7847	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.814	0.942
ALB	angiotensin II	981665	-100025476	ENSP00000295897	25476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.888	0.888
ABCA1	APOC3	991058	976781	ENSP00000363868	ENSP00000227667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.563
APOC1	APOC2	977869	977868	ENSP00000252491	ENSP00000252490	0.000	0.000	0.000	0.000	0.252	0.000	0.000	0.786	0.829
APOA2	probucol	989579	-100004912	ENSP00000356969	4912	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.234	0.921
STAT1	estrogen	988984	-100003054	ENSP00000354394	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.831	0.852
NR1H4	ABCG5	984066	978600	ENSP00000315442	ENSP00000260645	0.000	0.000	0.000	0.000	0.215	0.000	0.000	0.658	0.713
PLAU	TIMP1	990631	976327	ENSP00000361850	ENSP00000218388	0.000	0.000	0.000	0.000	0.106	0.000	0.000	0.649	0.665
LEP	CSN1S1	983804	977556	ENSP00000312652	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
SELE	VWF	985890	978701	ENSP00000331736	ENSP00000261405	0.000	0.000	0.000	0.000	0.138	0.000	0.000	0.801	0.817
FASN	PPARG	982808	981074	ENSP00000304592	ENSP00000287820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
CTSS	CTSD	989807	977119	ENSP00000357981	ENSP00000236671	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.831	0.981
TTR	cortisol	977130	-100003640	ENSP00000237014	3640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.828	0.828
NOS2	cyclic AMP	985339	-100000274	ENSP00000327251	274	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.818	0.818
UBC	D-serine	987558	-100000617	ENSP00000344818	617	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ACE	EEF1A2	981253	976265	ENSP00000290866	ENSP00000217182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.751	0.750
UBC	CTSD	987558	977119	ENSP00000344818	ENSP00000236671	0.000	0.000	0.000	0.000	0.073	0.471	0.000	0.186	0.546
oleic acid	heparin	-100000965	-153477714	965	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
CTSB	MMP1	987186	984861	ENSP00000342070	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
TNF	AKT1	995272	980037	ENSP00000392858	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.822	0.822
CHRNA4	BCHE	990084	979379	ENSP00000359285	ENSP00000264381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.659	0.659
VWF	MMP2	978701	976342	ENSP00000261405	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.431	0.430
OLR1	ICAM1	983356	979476	ENSP00000309124	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
MPO	HMOX1	976656	976158	ENSP00000225275	ENSP00000216117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.517	0.517
MME	calcium	988880	-100000271	ENSP00000353679	271	0.000	0.000	0.000	0.000	0.000	0.234	0.000	0.247	0.406
F7	ACE	991234	981253	ENSP00000364731	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.466	0.466
FGF2	APOE	979406	977866	ENSP00000264498	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
ADIPOQ	INSR	984630	982723	ENSP00000320709	ENSP00000303830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.469	0.469
SREBF2	GW3965	988996	-100447905	ENSP00000354476	447905	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
CYP2D7P1	ACE	996706	981253	ENSP00000405829	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.466	0.466
MMP3	ALPPL2	982208	981599	ENSP00000299855	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
sterol	probucol	-100001107	-100004912	1107	4912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.564
ABCA1	PPARA	991058	979024	ENSP00000363868	ENSP00000262735	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.907	0.990
ALPPL2	MPO	981599	976656	ENSP00000295453	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
NOX1	CAT	990672	977282	ENSP00000362057	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
TNF	suramin	995272	-100005360	ENSP00000392858	5360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.836
atorvastatin	simvastatin	-100002250	-100054454	2250	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.925	0.925
NR1H3	FASN	987246	982808	ENSP00000342470	ENSP00000304592	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.917	0.918
ICAM1	TLR2	979476	978531	ENSP00000264832	ENSP00000260010	0.000	0.000	0.000	0.000	0.182	0.000	0.000	0.541	0.599
AGTR1	REN	980234	980138	ENSP00000273430	ENSP00000272190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.853	0.853
PPARG	cortisol	981074	-100003640	ENSP00000287820	3640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.841	0.841
TGFBI	TF	997875	979511	ENSP00000416330	ENSP00000264998	0.000	0.000	0.000	0.000	0.070	0.000	0.000	0.461	0.465
TSPO	CD36	985548	983238	ENSP00000328973	ENSP00000308165	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.566	0.565
VEGFA	CAT	990487	977282	ENSP00000361125	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
VCAM1	fenofibrate	981518	-100003339	ENSP00000294728	3339	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.835	0.983
CYP7A1	ABCG5	982436	978600	ENSP00000301645	ENSP00000260645	0.000	0.000	0.000	0.000	0.077	0.000	0.000	0.752	0.755
VEGFA	nitric oxide	990487	-100145068	ENSP00000361125	145068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.616	0.616
HP	C3	988021	977490	ENSP00000348170	ENSP00000245907	0.000	0.000	0.000	0.000	0.303	0.000	0.000	0.610	0.710
AGER	INS	995679	988146	ENSP00000396679	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
PON1	estradiol	976554	-100000450	ENSP00000222381	450	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.800	0.824
HPR	glucose	994481	-100000206	ENSP00000386047	206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.543	0.543
F3	SELE	986227	985890	ENSP00000334145	ENSP00000331736	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.750
VEGFA	retinoic acid	990487	-100005538	ENSP00000361125	5538	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.848	0.953
MMP1	APOE	984861	977866	ENSP00000322788	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.874	0.874
AKT1	MMP2	980037	976342	ENSP00000270202	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.916	0.916
APOB	cholesteryl fo.	977017	-100165217	ENSP00000233242	165217	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ALPP	WDFY2	993237	981996	ENSP00000375881	ENSP00000298125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.647
SELE	F2	985890	983286	ENSP00000331736	ENSP00000308541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
STAT3	CSN1S1	979431	977556	ENSP00000264657	ENSP00000246891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
LIPC	SCARB1	982096	978771	ENSP00000299022	ENSP00000261693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.666	0.665
TIMP1	dibutyryl.c A.	976327	-100002460	ENSP00000218388	2460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
IL1B	suramin	979165	-100005360	ENSP00000263341	5360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.833	0.833
HMOX1	endo-toxin	976158	-144268108	ENSP00000216117	44268108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
PSEN1	APP	985250	980902	ENSP00000326366	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.976	0.000	0.954	0.998
TLR4	TSPO	990907	985548	ENSP00000363089	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.674	0.673
SCARB1	ABCG5	978771	978600	ENSP00000261693	ENSP00000260645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.614	0.613
IL6	APOA1	978411	977122	ENSP00000258743	ENSP00000236850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
alanine	heparin	-100000602	-153477714	602	53477714	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.677	0.677
APOE	B-48	977866	-102744426	ENSP00000252486	2744426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.516	0.516
APP	POMC	980902	979448	ENSP00000284981	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.320	0.927
ALPL	LOX	991077	976940	ENSP00000363965	ENSP00000231004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
APOA1	estradiol	977122	-100000450	ENSP00000236850	450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.836
CEL	sterol	990490	-100001107	ENSP00000361151	1107	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.407	0.939
INS	APOB	988146	977017	ENSP00000348986	ENSP00000233242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.789	0.788
ENSG00000231268	SCARB1	995396	978771	ENSP00000393994	ENSP00000261693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.435	0.435
PTGS2	SCARB1	989478	978771	ENSP00000356438	ENSP00000261693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
ALPP	TSPO	993237	985548	ENSP00000375881	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.868	0.867
kainate	nitric oxide	-100003816	-100145068	3816	145068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.625	0.625
IGF1	CD44	982571	980495	ENSP00000302665	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
RELN	AKT1	995227	980037	ENSP00000392423	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.513	0.948
IL10	IL8	997416	983025	ENSP00000412237	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.947
formate	selenomethioni.	-100000283	-100015103	283	15103	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.371	0.935
TNF	CD68	995272	977716	ENSP00000392858	ENSP00000250092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
calcium	kainate	-100000271	-100003816	271	3816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.863	0.863
TSPO	EDC3	985548	984601	ENSP00000328973	ENSP00000320503	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.542	0.542
ALPP	MAPT	993237	986994	ENSP00000375881	ENSP00000340820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.871	0.871
ceramide	nitric oxide	-100002506	-100145068	2506	145068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.615	0.615
IL6	C3	978411	977490	ENSP00000258743	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
VEGFA	CD44	990487	980495	ENSP00000361125	ENSP00000278385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.924	0.924
INS	PLA2G1B	988146	983762	ENSP00000348986	ENSP00000312286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
LIPC	LIPG	982096	978675	ENSP00000299022	ENSP00000261292	0.000	0.000	0.000	0.918	0.067	0.000	0.900	0.660	0.905
PTGS2	ALPPL2	989478	981599	ENSP00000356438	ENSP00000295453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.469
HP	F2	988021	983286	ENSP00000348170	ENSP00000308541	0.000	0.000	0.510	0.721	0.209	0.000	0.000	0.518	0.407
EDC3	selenomethioni.	984601	-100015103	ENSP00000320503	15103	0.000	0.000	0.000	0.000	0.000	0.439	0.000	0.000	0.439
F5	ALB	989540	981665	ENSP00000356771	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.563	0.953
LEP	IL8	983804	983025	ENSP00000312652	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.878	0.878
F3	GAPDH	986227	976853	ENSP00000334145	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
PPARG	PPARA	981074	979024	ENSP00000287820	ENSP00000262735	0.000	0.000	0.000	0.943	0.000	0.000	0.900	0.971	0.905
BDNF	INSR	997640	982723	ENSP00000414303	ENSP00000303830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
CYP7A1	estrogen	982436	-100003054	ENSP00000301645	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
IL6	LOX	978411	976940	ENSP00000258743	ENSP00000231004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.409
JUN	APOE	990315	977866	ENSP00000360266	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
APOE	GAPDH	977866	976853	ENSP00000252486	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
F2	ICAM1	983286	979476	ENSP00000308541	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
CYP3A4	GAPDH	986634	976853	ENSP00000337915	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
GPX1	homocysteine	996877	-100000778	ENSP00000407375	778	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.851	0.954
CYP2B6	HMOX1	985075	976158	ENSP00000324648	ENSP00000216117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.535	0.534
CCR5	AKT1	981342	980037	ENSP00000292303	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
IGF1	IL6	982571	978411	ENSP00000302665	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.947
LIPG	cholesterol	978675	-100000304	ENSP00000261292	304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
glucose	simvastatin	-100000206	-100054454	206	54454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.612	0.612
ADIPOQ	RETN	984630	976476	ENSP00000320709	ENSP00000221515	0.000	0.000	0.000	0.000	0.240	0.000	0.000	0.751	0.798
CFH	INS	989466	988146	ENSP00000356399	ENSP00000348986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.424
IL6	TTR	978411	977130	ENSP00000258743	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
ABCG8	SCARB1	980149	978771	ENSP00000272286	ENSP00000261693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
PDGFB	CCL2	985737	976702	ENSP00000330382	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
ALPPL2	CAT	981599	977282	ENSP00000295453	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.661	0.661
IL8	8-Br-cAMP	983025	-100001912	ENSP00000306512	1912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
AGT	VTN	989305	976729	ENSP00000355627	ENSP00000226218	0.000	0.000	0.000	0.000	0.568	0.000	0.000	0.190	0.626
IL10	A2M	997416	984997	ENSP00000412237	ENSP00000323929	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.220	0.684
IL10	MPO	997416	976656	ENSP00000412237	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
GPX1	MPO	996877	976656	ENSP00000407375	ENSP00000225275	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.647	0.647
REN	ELN	980138	977832	ENSP00000272190	ENSP00000252034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
RETN	T0901317	976476	-100447912	ENSP00000221515	447912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.800
INSR	PPARA	982723	979024	ENSP00000303830	ENSP00000262735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
IL8	SCARB1	983025	978771	ENSP00000306512	ENSP00000261693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
CD40LG	CCL2	990190	976702	ENSP00000359663	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.543	0.543
F3	EEF1A2	986227	976265	ENSP00000334145	ENSP00000217182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.899	0.899
A2M	GFAP	984997	977970	ENSP00000323929	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.825	0.825
EDC3	ALB	984601	981665	ENSP00000320503	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
LDLRAP1	cholesteryl fo.	990980	-100165217	ENSP00000363458	165217	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TSPO	PPARG	985548	981074	ENSP00000328973	ENSP00000287820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.917	0.917
CALM2	TF	980150	979511	ENSP00000272298	ENSP00000264998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
PLTP	ABCG5	990554	978600	ENSP00000361508	ENSP00000260645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.536	0.536
APOE	kainate	977866	-100003816	ENSP00000252486	3816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.819	0.819
glucose	cholestery.eat.	-100000206	-100078971	206	78971	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.409	0.939
NR1H3	retinoic acid	987246	-100005538	ENSP00000342470	5538	0.000	0.000	0.000	0.000	0.000	0.844	0.150	0.593	0.942
APOA5	APOH	976779	976037	ENSP00000227665	ENSP00000205948	0.000	0.000	0.000	0.000	0.714	0.000	0.000	0.177	0.749
IL8	25-hydroxy.ero.	983025	-100065094	ENSP00000306512	65094	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.700
AKT1	ESR1	980037	976039	ENSP00000270202	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.621	0.900	0.947	0.997
CLU	LRP8	984035	982701	ENSP00000315130	ENSP00000303634	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.126	0.645
TSPO	FGF2	985548	979406	ENSP00000328973	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
PPARA	NR1H2	979024	977993	ENSP00000262735	ENSP00000253727	0.000	0.000	0.000	0.765	0.000	0.000	0.900	0.429	0.909
CCL2	SERPINE1	976702	976602	ENSP00000225831	ENSP00000223095	0.000	0.000	0.000	0.000	0.160	0.000	0.000	0.610	0.650
APOE	calcium	977866	-100000271	ENSP00000252486	271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.423	0.423
INS	LRP5	988146	981491	ENSP00000348986	ENSP00000294304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
SCD	ABCG5	990112	978600	ENSP00000359380	ENSP00000260645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
AKT1	GAPDH	980037	976853	ENSP00000270202	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.142	0.000	0.947	0.951
INSR	APOB	982723	977017	ENSP00000303830	ENSP00000233242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.462
MMP1	cortisol	984861	-100003640	ENSP00000322788	3640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
IL1B	cortisol	979165	-100003640	ENSP00000263341	3640	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.374	0.806
ALB	FGF2	981665	979406	ENSP00000295897	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.660	0.659
ENSG00000231268	ALB	995396	981665	ENSP00000393994	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
APOA1	PLAT	977122	976427	ENSP00000236850	ENSP00000220809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
JUN	ALB	990315	981665	ENSP00000360266	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.750
PTGS2	ALB	989478	981665	ENSP00000356438	ENSP00000295897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
ALPP	INSR	993237	982723	ENSP00000375881	ENSP00000303830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
NOS2	estrogen	985339	-100003054	ENSP00000327251	3054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.868	0.868
MME	PSEN1	988880	985250	ENSP00000353679	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.468	0.468
BGN	dermatan sulfa.	985346	-100032756	ENSP00000327336	32756	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.659	0.659
ALPP	LOX	993237	976940	ENSP00000375881	ENSP00000231004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ENSG00000228978	PLA2G1B	994872	983762	ENSP00000389265	ENSP00000312286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.543	0.543
guanosine	lysophosphatid.	-100000765	-100003987	765	3987	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.533	0.533
CRP	APOA1	978101	977122	ENSP00000255030	ENSP00000236850	0.000	0.000	0.000	0.000	0.115	0.000	0.000	0.751	0.764
